source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11630,Tired of seeing my pussy pictures? How about I show you my newest solo video this week? All you have to do is tip me $50 and I will send it to you right away💦❤️,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11631,"Tip me the size of your 🍆in inches, and I'll throw in a surprise in your inbox😜",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11636,"Tip me anything, and give you content double the price 😉 Let's have some FUN!",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11675,"oh yeah before I forget, I'm doing a promo today tip me $50 rn and I'll send you my content that I usually send out for $100😈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11725,Do you want to see a surprise now? 😈 Tip me 30 and I'll make your day better,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11803,Tip me $20 and i'll make your breakfast special😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11817,tip me $30 I'll spread my legs for you😈😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11836,"If you tip me $15, I will send you my wildest photo of the week😜❤️",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11855,"I'm doing a ""TIP ME"" Event right now! Tip me anything, and give you content double the price 😉 Let's have some FUN😈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11906,"If you tip me any amount, I promise to spoil you accordingly😘",0.0,Tip campaign captions,False,False,True
